"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","PER","Peru","1999","1999",21.98,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","PER","Peru","2001","2001",20.79,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","PER","Peru","2003","2003",18.93,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","PER","Peru","2007","2007",30.36,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","PER","Peru","2008","2008",29.49,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","PER","Peru","2009","2009",27.84,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","PER","Peru","2010","2010",26.78,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","PER","Peru","2011","2011",26.56,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","PER","Peru","2012","2012",25.52,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","PER","Peru","2013","2013",25.29,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","PER","Peru","2014","2014",24.08,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","SEN","Senegal","2005","2005",73.36148,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","SEN","Senegal","2011","2011",60.30934,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","SEN","Senegal","2016","2016",47.24315,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","SLE","Sierra Leone","2008","2008",41.07867,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","SLE","Sierra Leone","2013","2013",37.78197,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","SWZ","Swaziland","2006","2006",36.43953,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","SWZ","Swaziland","2010","2010",19.15388,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","SWZ","Swaziland","2014","2014",19.24375,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","TJK","Tajikistan","2006","2006",39.22918,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","TJK","Tajikistan","2012","2012",17.9414,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","TGO","Togo","2006","2006",45.71564,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","TGO","Togo","2010","2010",34.9096,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","TGO","Togo","2014","2014",36.07682,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","UGA","Uganda","2006","2006",50.2517,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","UGA","Uganda","2011","2011",44.20125,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","URY","Uruguay","2007","2007",26.16,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","URY","Uruguay","2008","2008",25.38,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","URY","Uruguay","2009","2009",22.88,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","URY","Uruguay","2010","2010",23.92,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","URY","Uruguay","2011","2011",27.46,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","URY","Uruguay","2012","2012",26.06,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","URY","Uruguay","2013","2013",20.23689,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","URY","Uruguay","2014","2014",24.17,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","UZB","Uzbekistan","2006","2006",36.50846,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","VEN","Venezuela (Bolivarian Republic of)","1990","1990",31.59,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","VEN","Venezuela (Bolivarian Republic of)","1992","1992",29.18,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","VEN","Venezuela (Bolivarian Republic of)","1994","1994",27.83,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","VEN","Venezuela (Bolivarian Republic of)","1997","1997",27.61,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","VEN","Venezuela (Bolivarian Republic of)","1999","1999",29.32,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","VEN","Venezuela (Bolivarian Republic of)","2000","2000",26.49,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","VEN","Venezuela (Bolivarian Republic of)","2001","2001",25.46,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","VEN","Venezuela (Bolivarian Republic of)","2002","2002",26.25,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","VEN","Venezuela (Bolivarian Republic of)","2004","2004",19.93,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","VEN","Venezuela (Bolivarian Republic of)","2005","2005",19.12,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","VEN","Venezuela (Bolivarian Republic of)","2006","2006",17.62,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","VEN","Venezuela (Bolivarian Republic of)","2007","2007",16.21,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","VEN","Venezuela (Bolivarian Republic of)","2008","2008",16.7,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","VEN","Venezuela (Bolivarian Republic of)","2009","2009",16.61,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","VEN","Venezuela (Bolivarian Republic of)","2010","2010",15.63,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","VEN","Venezuela (Bolivarian Republic of)","2011","2011",16.18,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","VEN","Venezuela (Bolivarian Republic of)","2012","2012",16.01,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","VEN","Venezuela (Bolivarian Republic of)","2013","2013",17.18,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","YEM","Yemen","2006","2006",53.8376,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","YEM","Yemen","2013","2013",42.505,,
"ROFST_H_3","Rate of out-of-school youth of upper secondary school age, both sexes (household survey data) (%)","MNE","Montenegro","2013","2013",9.00976,,
"ROFST_H_3_F","Rate of out-of-school youth of upper secondary school age, female (household survey data) (%)","MEX","Mexico","1994","1994",46.04,,
"ROFST_H_3_F","Rate of out-of-school youth of upper secondary school age, female (household survey data) (%)","MEX","Mexico","1996","1996",43.02,,
"ROFST_H_3_F","Rate of out-of-school youth of upper secondary school age, female (household survey data) (%)","MEX","Mexico","1998","1998",49.22,,
"ROFST_H_3_F","Rate of out-of-school youth of upper secondary school age, female (household survey data) (%)","MEX","Mexico","2000","2000",41.85,,
"ROFST_H_3_F","Rate of out-of-school youth of upper secondary school age, female (household survey data) (%)","MEX","Mexico","2002","2002",36.12,,
"ROFST_H_3_F","Rate of out-of-school youth of upper secondary school age, female (household survey data) (%)","MEX","Mexico","2004","2004",34.08,,
"ROFST_H_3_F","Rate of out-of-school youth of upper secondary school age, female (household survey data) (%)","MEX","Mexico","2005","2005",31.91,,
"ROFST_H_3_F","Rate of out-of-school youth of upper secondary school age, female (household survey data) (%)","MEX","Mexico","2006","2006",28.23,,
"ROFST_H_3_F","Rate of out-of-school youth of upper secondary school age, female (household survey data) (%)","MEX","Mexico","2008","2008",31.32,,
"ROFST_H_3_F","Rate of out-of-school youth of upper secondary school age, female (household survey data) (%)","MEX","Mexico","2010","2010",29.13,,
"ROFST_H_3_F","Rate of out-of-school youth of upper secondary school age, female (household survey data) (%)","MEX","Mexico","2012","2012",26.65,,
"ROFST_H_3_F","Rate of out-of-school youth of upper secondary school age, female (household survey data) (%)","MEX","Mexico","2014","2014",24.83,,
"ROFST_H_3_F","Rate of out-of-school youth of upper secondary school age, female (household survey data) (%)","MEX","Mexico","2016","2016",2.3885,,
"ROFST_H_3_F","Rate of out-of-school youth of upper secondary school age, female (household survey data) (%)","AZE","Azerbaijan","2006","2006",15.69608,,
"ROFST_H_3_F","Rate of out-of-school youth of upper secondary school age, female (household survey data) (%)","BGD","Bangladesh","2006","2006",65.29286,,
"ROFST_H_3_F","Rate of out-of-school youth of upper secondary school age, female (household survey data) (%)","BGD","Bangladesh","2011","2011",56.67871,,
"ROFST_H_3_F","Rate of out-of-school youth of upper secondary school age, female (household survey data) (%)","BGD","Bangladesh","2014","2014",51.08113,,
"ROFST_H_3_F","Rate of out-of-school youth of upper secondary school age, female (household survey data) (%)","BRB","Barbados","2012","2012",1.25564,,
"ROFST_H_3_F","Rate of out-of-school youth of upper secondary school age, female (household survey data) (%)","BEN","Benin","2006","2006",66.8932,,
"ROFST_H_3_F","Rate of out-of-school youth of upper secondary school age, female (household survey data) (%)","BEN","Benin","2011","2011",56.98284,,
"ROFST_H_3_F","Rate of out-of-school youth of upper secondary school age, female (household survey data) (%)","BEN","Benin","2014","2014",84.70945,,
"ROFST_H_3_F","Rate of out-of-school youth of upper secondary school age, female (household survey data) (%)","BOL","Bolivia (Plurinational State of)","1997","1997",24.1,,
"ROFST_H_3_F","Rate of out-of-school youth of upper secondary school age, female (household survey data) (%)","BOL","Bolivia (Plurinational State of)","1999","1999",22.72,,
"ROFST_H_3_F","Rate of out-of-school youth of upper secondary school age, female (household survey data) (%)","BOL","Bolivia (Plurinational State of)","2000","2000",27.27,,
"ROFST_H_3_F","Rate of out-of-school youth of upper secondary school age, female (household survey data) (%)","BOL","Bolivia (Plurinational State of)","2001","2001",25.62,,
